"country","year","age","ax","mx","qx","px","dx","lx","Lx","Tx","ex"
"sweden",2080,72,0.5,0.00369075500192304,0.00368395671109387,0.996316043288906,3537,960175,958406.5,19618423.0893556,20.4321327772079
"sweden",2080,73,0.5,0.00433254261166043,0.00432317743642988,0.99567682256357,4136,956638,954570,18660016.5893556,19.5058283168299
"sweden",2080,74,0.5,0.00497433022139782,0.00496198893563743,0.995038011064363,4726,952502,950139,17705446.5893556,18.5883563387327
"sweden",2080,75,0.5,0.00561611783113521,0.00560039160156776,0.994399608398432,5308,947776,945122,16755307.5893556,17.6785523049281
"sweden",2080,76,0.5,0.00625790544087261,0.00623838582656943,0.993761614173431,5879,942468,939528.5,15810185.5893556,16.7753022801364
"sweden",2080,77,0.5,0.00689969305061,0.00687597200248911,0.993124027997511,6440,936589,933369,14870657.0893556,15.8774628885835
"sweden",2080,78,0.5,0.00880469517542952,0.00876610373977706,0.991233896260223,8154,930149,926072,13937288.0893556,14.9839306276259
"sweden",2080,79,0.5,0.010709697300249,0.0106526539506213,0.989347346049379,9822,921995,917084,13011216.0893556,14.1120245655948
"sweden",2080,80,0.5,0.0126146994250686,0.0125356328050989,0.987464367194901,11435,912173,906455.5,12094132.0893556,13.2585946847315
"sweden",2080,81,0.5,0.0145197015498881,0.014415050434818,0.985584949565182,12984,900738,894246,11187676.5893556,12.4205669010917
"sweden",2080,82,0.5,0.0164247036747076,0.0162909169330999,0.9837090830669,14462,887754,880523,10293430.5893556,11.5949132184767
"sweden",2080,83,0.5,0.0218597818648101,0.0216234400237669,0.978376559976233,18884,873292,863850,9412907.58935557,10.7786485956078
"sweden",2080,84,0.5,0.0272948600549126,0.0269273706481683,0.973072629351832,23007,854408,842904.5,8549057.58935557,10.0058257756898
"sweden",2080,85,0.5,0.0327299382450151,0.0322029381564311,0.967797061843569,26773,831401,818014.5,7706153.08935557,9.26887637777146
"sweden",2080,86,0.5,0.0381650164351176,0.0374503694522936,0.962549630547706,30134,804628,789561,6888138.58935557,8.56064987715511
"sweden",2080,87,0.5,0.04360009462522,0.0426698890256373,0.957330110974363,33047,774494,757970.5,6098577.58935557,7.87427351193885
"sweden",2080,88,0.5,0.0566717136107312,0.05511012111042,0.94488987888958,40862,741447,721016,5340607.08935557,7.20295191612558
"sweden",2080,89,0.5,0.0697433325962424,0.0673932187608575,0.932606781239143,47214,700585,676978,4619591.08935557,6.59390522114457
"sweden",2080,90,0.5,0.0828149515817535,0.0795221404751884,0.920477859524812,51958,653371,627392,3942613.08935557,6.03426397767205
"sweden",2080,91,0.5,0.0958865705672647,0.0914997709454404,0.90850022905456,55029,601413,573898.5,3315221.08935557,5.51238681131862
"sweden",2080,92,0.5,0.108958189552776,0.103328923344736,0.896671076655264,56457,546384,518155.5,2741322.58935557,5.01720875676368
"sweden",2080,93,0.5,0.134876115270213,0.126354980793011,0.873645019206989,61905,489927,458974.5,2223167.08935557,4.53775172496222
"sweden",2080,94,0.5,0.16079404098765,0.148828660147688,0.851171339852312,63702,428022,396171,1764192.58935557,4.12173343742977
"sweden",2080,95,0.5,0.186711966705087,0.17076960253382,0.82923039746618,62215,364320,333212.5,1368021.58935557,3.75499997078273
"sweden",2080,96,0.5,0.212629892422524,0.19219652880105,0.80780347119895,58063,302105,273073.5,1034809.08935557,3.42532923770069
"sweden",2080,97,0.5,0.238547818139962,0.213127292798395,0.786872707201605,52012,244042,218036,761735.589355566,3.12132989139396
"sweden",2080,98,0.5,0.264465743857399,0.233578930990491,0.766421069009509,44854,192030,169603,543699.589355566,2.83132629982589
"sweden",2080,99,0.5,0.290383669574836,0.253567708705101,0.7464322912949,37319,147176,128516.5,374096.589355566,2.54183147629753
"sweden",2080,100,2.23545235493019,0.447336753921212,1,0,109857,109857,245580.089355566,245580.089355566,2.23545235493019
"sweden",2081,0,0.5,0.00035625587559525,0.000356192427772632,0.999643807572227,356,1e+06,999822,91267875.2610351,91.2678752610351
"sweden",2081,1,0.5,2.1181155749783e-05,2.11809314314793e-05,0.999978819068569,21,999644,999633.5,90268053.2610351,90.3002001322822
"sweden",2081,2,0.5,1.99155910720577e-05,1.99153927586486e-05,0.999980084607241,20,999623,999613,89268419.7610351,89.3020866477013
"sweden",2081,3,0.5,1.86500263943324e-05,1.86498524842119e-05,0.999981350147516,19,999603,999593.5,88268806.7610351,88.3038633948029
"sweden",2081,4,0.5,1.73844617166071e-05,1.7384310608166e-05,0.999982615689392,17,999584,999575.5,87269213.2610351,87.3055323624979
"sweden",2081,5,0.5,1.61188970388817e-05,1.61187671305079e-05,0.99998388123287,16,999567,999559,86269637.7610351,86.3070086958004
"sweden",2081,6,0.5,1.48533323611564e-05,1.48532220512346e-05,0.999985146777949,15,999551,999543.5,85270078.7610351,85.308382224654
"sweden",2081,7,0.5,1.35877676834311e-05,1.3587675370343e-05,0.99998641232463,14,999536,999529,84270535.2610351,84.3096549409277
"sweden",2081,8,0.5,1.4445505515249e-05,1.44454011796878e-05,0.99998555459882,14,999522,999515,83271006.2610351,83.3108288372193
"sweden",2081,9,0.5,1.53032433470669e-05,1.53031262533344e-05,0.999984696873747,16,999508,999500,82271491.2610351,82.3119887595048
"sweden",2081,10,0.5,1.61609811788848e-05,1.61608505912836e-05,0.999983839149409,16,999492,999484,81271991.2610351,81.3132984166308
"sweden",2081,11,0.5,1.70187190107026e-05,1.70185741935366e-05,0.999982981425806,17,999476,999467.5,80272507.2610351,80.3145921072993
"sweden",2081,12,0.5,1.78764568425205e-05,1.78762970600941e-05,0.99998212370294,18,999459,999450,79273039.7610351,79.3159496898173
"sweden",2081,13,0.5,2.33434133464195e-05,2.33431408921262e-05,0.999976656859108,23,999441,999429.5,78273589.7610351,78.3173691704014
"sweden",2081,14,0.5,2.88103698503185e-05,2.88099548375914e-05,0.999971190045162,29,999418,999403.5,77274160.2610351,77.3191600121622
"sweden",2081,15,0.5,3.42773263542175e-05,3.42767388967348e-05,0.999965723261103,34,999389,999372,76274756.7610351,76.3213891297934
"sweden",2081,16,0.5,3.97442828581166e-05,3.97434930698014e-05,0.99996025650693,40,999355,999335,75275384.7610351,75.3239687208601
"sweden",2081,17,0.5,4.52112393620156e-05,4.52102173570363e-05,0.999954789782643,45,999315,999292.5,74276049.7610351,74.326963731191
"sweden",2081,18,0.5,5.01651931457889e-05,5.01639349040472e-05,0.999949836065096,50,999270,999245,73276757.2610351,73.3302883715464
"sweden",2081,19,0.5,5.51191469295623e-05,5.51176279112467e-05,0.999944882372089,55,999220,999192.5,72277512.2610351,72.3339327285634
"sweden",2081,20,0.5,6.00731007133357e-05,6.0071296378817e-05,0.999939928703621,60,999165,999135,71278319.7610351,71.3378868965938
"sweden",2081,21,0.5,6.50270544971091e-05,6.50249403069406e-05,0.999934975059693,65,999105,999072.5,70279184.7610351,70.3421409772097
"sweden",2081,22,0.5,6.99810082808824e-05,6.99785596957997e-05,0.999930021440304,70,999040,999005,69280112.2610351,69.3466850787107
"sweden",2081,23,0.5,7.25418839704779e-05,7.25392529034442e-05,0.999927460747097,72,998970,998934,68281107.2610351,68.3515093156302
"sweden",2081,24,0.5,7.51027596600734e-05,7.5099939553718e-05,0.999924900060446,75,998898,998860.5,67282173.2610351,67.3564000138504
"sweden",2081,25,0.5,7.76636353496689e-05,7.76606196466462e-05,0.999922339380353,78,998823,998784,66283312.7610351,66.3614201525547
"sweden",2081,26,0.5,8.02245110392644e-05,8.02212931822542e-05,0.999919778706818,80,998745,998705,65284528.7610351,65.3665637986024
"sweden",2081,27,0.5,8.27853867288599e-05,8.27819601605668e-05,0.999917218039839,83,998665,998623.5,64285823.7610351,64.3717600607162
"sweden",2081,28,0.5,8.51355157236782e-05,8.51318918499196e-05,0.99991486810815,85,998582,998539.5,63287200.2610351,63.3770689447989
"sweden",2081,29,0.5,8.74856447184966e-05,8.74818180168715e-05,0.999912518181983,87,998497,998453.5,62288660.7610351,62.3824215406107
"sweden",2081,30,0.5,8.9835773713315e-05,8.98317386614417e-05,0.999910168261339,90,998410,998365,61290207.2610351,61.3878138851125
"sweden",2081,31,0.5,9.21859027081334e-05,9.21816537836498e-05,0.999907818346216,92,998320,998274,60291842.2610351,60.3933030100921
"sweden",2081,32,0.5,9.45360317029518e-05,9.45315633835153e-05,0.999905468436617,94,998228,998181,59293568.2610351,59.3988229753474
"sweden",2081,33,0.5,9.87409931391243e-05,9.87361184879252e-05,0.999901263881512,99,998134,998084.5,58295387.2610351,58.4043698151101
"sweden",2081,34,0.5,0.000102945954575297,0.000102940655913253,0.999897059344087,103,998035,997983.5,57297302.7610351,57.4101136343266
"sweden",2081,35,0.5,0.000107150916011469,0.00010714517565961,0.99989285482434,106,997932,997879,56299319.2610351,56.4159875232332
"sweden",2081,36,0.5,0.000111355877447642,0.000111349677727108,0.999888650322273,112,997826,997770,55301440.2610351,55.4219275314886
"sweden",2081,37,0.5,0.000115560838883814,0.000115554162115859,0.999884445837884,115,997714,997656.5,54303670.2610351,54.4280928813619
"sweden",2081,38,0.5,0.000126375643476871,0.000126367658579787,0.99987363234142,126,997599,997536,53306013.7610351,53.4343095382364
