Sweden, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 05/11/2020
Year    Age        ASFR
1989     14     0.00002
1989     15     0.00069
1989     16     0.00288
1989     17     0.00769
1989     18     0.01703
1989     19     0.03567
1989     20     0.05240
1989     21     0.07276
1989     22     0.09229
1989     23     0.11087
1989     24     0.13002
1989     25     0.14320
1989     26     0.14937
1989     27     0.15332
1989     28     0.15533
1989     29     0.14700
1989     30     0.13459
1989     31     0.11850
1989     32     0.10376
1989     33     0.08996
1989     34     0.07276
1989     35     0.06141
1989     36     0.04930
1989     37     0.03574
1989     38     0.02924
1989     39     0.02046
1989     40     0.01367
1989     41     0.00872
1989     42     0.00582
1989     43     0.00278
1989     44     0.00111
1989     45     0.00082
1989     46     0.00039
1989     47     0.00015
1989     48     0.00000
1989     49     0.00000
1989     50     0.00000
1989     51     0.00000
1989     52     0.00000
1989     53     0.00000
1989     54     0.00000
1989     55+    0.00000
1990     12-    0.00000
1990     13     0.00002
1990     14     0.00020
1990     15     0.00078
1990     16     0.00295
1990     17     0.00820
1990     18     0.01886
1990     19     0.03802
1990     20     0.05657
1990     21     0.07637
1990     22     0.09858
1990     23     0.11869
1990     24     0.13654
1990     25     0.14937
1990     26     0.15839
1990     27     0.16223
1990     28     0.15884
1990     29     0.15252
1990     30     0.14176
1990     31     0.13090
1990     32     0.11077
1990     33     0.09352
1990     34     0.07930
1990     35     0.06703
1990     36     0.05123
1990     37     0.03946
1990     38     0.03036
1990     39     0.02169
1990     40     0.01485
1990     41     0.01014
1990     42     0.00580
1990     43     0.00341
1990     44     0.00163
1990     45     0.00055
1990     46     0.00036
1990     47     0.00014
1990     48     0.00007
1990     49     0.00000
1990     50     0.00000
1990     51     0.00002
1990     52     0.00000
1990     53     0.00000
1990     54     0.00000
1990     55+    0.00000
1991     12-    0.00000
1991     13     0.00002
1991     14     0.00014
1991     15     0.00075
1991     16     0.00267
1991     17     0.00778
1991     18     0.01795
1991     19     0.03403
1991     20     0.05466
1991     21     0.07195
1991     22     0.09242
1991     23     0.11424
1991     24     0.12980
1991     25     0.14657
1991     26     0.15436
1991     27     0.16107
1991     28     0.15955
1991     29     0.14985
1991     30     0.14275
1991     31     0.13012
1991     32     0.11262
1991     33     0.09609
1991     34     0.08070
1991     35     0.06576
1991     36     0.05336
1991     37     0.04170
1991     38     0.03141
1991     39     0.02253
1991     40     0.01570
1991     41     0.00976
1991     42     0.00630
1991     43     0.00370
1991     44     0.00160
1991     45     0.00090
1991     46     0.00024
1991     47     0.00014
1991     48     0.00002
1991     49     0.00004
1991     50     0.00000
1991     51     0.00000
1991     52     0.00000
1991     53     0.00000
1991     54     0.00000
1991     55+    0.00000
1992     12-    0.00000
1992     13     0.00004
1992     14     0.00015
1992     15     0.00053
1992     16     0.00259
1992     17     0.00738
1992     18     0.01425
1992     19     0.03012
1992     20     0.04937
1992     21     0.06876
1992     22     0.08971
1992     23     0.10731
1992     24     0.12984
1992     25     0.14166
1992     26     0.15192
1992     27     0.15493
1992     28     0.15413
1992     29     0.15108
1992     30     0.14018
1992     31     0.12719
1992     32     0.11441
1992     33     0.09904
1992     34     0.08194
1992     35     0.06819
1992     36     0.05445
1992     37     0.04279
1992     38     0.03274
1992     39     0.02269
1992     40     0.01558
1992     41     0.01051
1992     42     0.00643
1992     43     0.00345
1992     44     0.00202
1992     45     0.00079
1992     46     0.00036
1992     47     0.00024
1992     48     0.00003
1992     49     0.00002
1992     50     0.00000
1992     51     0.00000
1992     52     0.00000
1992     53     0.00000
1992     54     0.00000
1992     55+    0.00000
1993     12-    0.00000
1993     13     0.00000
1993     14     0.00017
1993     15     0.00057
1993     16     0.00235
1993     17     0.00623
1993     18     0.01447
1993     19     0.02757
1993     20     0.04438
1993     21     0.06288
1993     22     0.08043
1993     23     0.10005
1993     24     0.11933
1993     25     0.13553
1993     26     0.14479
1993     27     0.14807
1993     28     0.14971
1993     29     0.14463
1993     30     0.13588
1993     31     0.12323
1993     32     0.11179
1993     33     0.09404
1993     34     0.08033
1993     35     0.06665
1993     36     0.05427
1993     37     0.04025
1993     38     0.03235
1993     39     0.02273
1993     40     0.01668
1993     41     0.01017
1993     42     0.00650
1993     43     0.00341
1993     44     0.00162
1993     45     0.00063
1993     46     0.00037
1993     47     0.00006
1993     48     0.00003
1993     49     0.00000
1993     50     0.00002
1993     51     0.00004
1993     52     0.00000
1993     53     0.00000
1993     54     0.00000
1993     55+    0.00000
1994     12-    0.00000
1994     13     0.00000
1994     14     0.00010
1994     15     0.00050
1994     16     0.00225
1994     17     0.00574
1994     18     0.01247
1994     19     0.02476
1994     20     0.03885
1994     21     0.05515
1994     22     0.07300
1994     23     0.09067
1994     24     0.11100
1994     25     0.12625
1994     26     0.13611
1994     27     0.14220
1994     28     0.14671
1994     29     0.13986
1994     30     0.12880
1994     31     0.11971
1994     32     0.10544
1994     33     0.08980
1994     34     0.07864
1994     35     0.06625
1994     36     0.05429
1994     37     0.04056
1994     38     0.03162
1994     39     0.02324
1994     40     0.01565
1994     41     0.01045
1994     42     0.00618
1994     43     0.00373
1994     44     0.00154
1994     45     0.00085
1994     46     0.00035
1994     47     0.00009
1994     48     0.00005
1994     49     0.00002
1994     50     0.00003
1994     51     0.00000
1994     52     0.00000
1994     53     0.00000
1994     54     0.00000
1994     55+    0.00000
1995     12-    0.00000
1995     13     0.00002
1995     14     0.00016
1995     15     0.00064
1995     16     0.00214
1995     17     0.00578
1995     18     0.01133
1995     19     0.02205
1995     20     0.03573
1995     21     0.05045
1995     22     0.06660
1995     23     0.07972
1995     24     0.09635
1995     25     0.11410
1995     26     0.12347
1995     27     0.13096
1995     28     0.13361
1995     29     0.12648
1995     30     0.12002
1995     31     0.10974
1995     32     0.10046
1995     33     0.08600
1995     34     0.07418
1995     35     0.06327
1995     36     0.04922
1995     37     0.04048
1995     38     0.02941
1995     39     0.02160
1995     40     0.01550
1995     41     0.00924
1995     42     0.00605
1995     43     0.00321
1995     44     0.00178
1995     45     0.00075
1995     46     0.00031
1995     47     0.00011
1995     48     0.00005
1995     49     0.00005
1995     50     0.00000
1995     51     0.00000
1995     52     0.00000
1995     53     0.00000
1995     54     0.00000
1995     55+    0.00000
1996     12-    0.00000
1996     13     0.00002
1996     14     0.00008
1996     15     0.00057
1996     16     0.00210
1996     17     0.00538
1996     18     0.00997
1996     19     0.02043
1996     20     0.03262
1996     21     0.04454
1996     22     0.05655
1996     23     0.07144
1996     24     0.08411
1996     25     0.10286
1996     26     0.11314
1996     27     0.11924
1996     28     0.12086
1996     29     0.12003
1996     30     0.11481
1996     31     0.10514
1996     32     0.09315
1996     33     0.08171
1996     34     0.06944
1996     35     0.05825
1996     36     0.04951
1996     37     0.03776
1996     38     0.02869
1996     39     0.02122
1996     40     0.01470
1996     41     0.00933
1996     42     0.00625
1996     43     0.00325
1996     44     0.00177
1996     45     0.00088
1996     46     0.00034
1996     47     0.00014
1996     48     0.00003
1996     49     0.00000
1996     50     0.00000
1996     51     0.00002
1996     52     0.00000
1996     53     0.00000
1996     54     0.00000
1996     55+    0.00000
1997     12-    0.00000
1997     13     0.00002
1997     14     0.00006
1997     15     0.00056
1997     16     0.00215
1997     17     0.00528
1997     18     0.00900
1997     19     0.01925
1997     20     0.02812
1997     21     0.04013
1997     22     0.05418
1997     23     0.06498
1997     24     0.08120
1997     25     0.09219
1997     26     0.10377
1997     27     0.11510
1997     28     0.12030
1997     29     0.11488
1997     30     0.11064
1997     31     0.10149
1997     32     0.09088
1997     33     0.07768
1997     34     0.07011
1997     35     0.05547
1997     36     0.04708
1997     37     0.03788
1997     38     0.02813
1997     39     0.02033
1997     40     0.01477
1997     41     0.00965
1997     42     0.00604
1997     43     0.00328
1997     44     0.00164
1997     45     0.00071
1997     46     0.00037
1997     47     0.00016
1997     48     0.00003
1997     49     0.00003
1997     50     0.00003
1997     51     0.00000
1997     52     0.00000
1997     53     0.00000
1997     54     0.00000
1997     55+    0.00000
1998     12-    0.00000
1998     13     0.00000
1998     14     0.00006
1998     15     0.00067
1998     16     0.00156
1998     17     0.00453
1998     18     0.00947
1998     19     0.01691
1998     20     0.02566
1998     21     0.03821
1998     22     0.04959
1998     23     0.06130
1998     24     0.07348
1998     25     0.08697
1998     26     0.10053
1998     27     0.10974
1998     28     0.11390
1998     29     0.11828
1998     30     0.11180
1998     31     0.10809
1998     32     0.09358
1998     33     0.08182
1998     34     0.07098
1998     35     0.06044
1998     36     0.05102
1998     37     0.03851
1998     38     0.02993
1998     39     0.02231
1998     40     0.01540
1998     41     0.00949
1998     42     0.00605
1998     43     0.00375
1998     44     0.00195
1998     45     0.00082
1998     46     0.00042
1998     47     0.00019
1998     48     0.00002
1998     49     0.00002
1998     50     0.00002
1998     51     0.00000
1998     52     0.00000
1998     53     0.00000
1998     54     0.00000
1998     55+    0.00000
1999     12-    0.00000
1999     13     0.00006
1999     14     0.00010
1999     15     0.00041
1999     16     0.00206
1999     17     0.00412
1999     18     0.01007
1999     19     0.01756
1999     20     0.02690
1999     21     0.03812
1999     22     0.04662
1999     23     0.05805
1999     24     0.07084
1999     25     0.08305
1999     26     0.09777
1999     27     0.10804
1999     28     0.11631
1999     29     0.11726
1999     30     0.11384
1999     31     0.10585
1999     32     0.09582
1999     33     0.08196
1999     34     0.07272
1999     35     0.06216
1999     36     0.05040
1999     37     0.04032
1999     38     0.02936
1999     39     0.02347
1999     40     0.01548
1999     41     0.01033
1999     42     0.00624
1999     43     0.00378
1999     44     0.00186
1999     45     0.00083
1999     46     0.00046
1999     47     0.00005
1999     48     0.00009
1999     49     0.00003
1999     50     0.00003
1999     51     0.00003
1999     52     0.00000
1999     53     0.00000
1999     54     0.00000
1999     55+    0.00000
2000     12-    0.00000
2000     13     0.00009
2000     14     0.00010
2000     15     0.00052
2000     16     0.00187
2000     17     0.00559
2000     18     0.00936
2000     19     0.01861
2000     20     0.02782
2000     21     0.03885
2000     22     0.04513
2000     23     0.05699
2000     24     0.07002
2000     25     0.08400
2000     26     0.10004
2000     27     0.10963
2000     28     0.12043
2000     29     0.12161
2000     30     0.11954
2000     31     0.10951
2000     32     0.09938
2000     33     0.09069
2000     34     0.07511
2000     35     0.06465
2000     36     0.05121
2000     37     0.04138
2000     38     0.03238
2000     39     0.02360
2000     40     0.01641
2000     41     0.01001
2000     42     0.00635
2000     43     0.00423
2000     44     0.00188
2000     45     0.00091
2000     46     0.00049
2000     47     0.00014
2000     48     0.00012
2000     49     0.00007
2000     50     0.00005
2000     51     0.00000
2000     52     0.00000
2000     53     0.00000
2000     54     0.00002
2000     55+    0.00000
2001     12-    0.00000
2001     13     0.00000
2001     14     0.00015
2001     15     0.00067
2001     16     0.00208
2001     17     0.00453
2001     18     0.00901
2001     19     0.01801
2001     20     0.02641
2001     21     0.03626
2001     22     0.04578
2001     23     0.05802
2001     24     0.07050
2001     25     0.08271
2001     26     0.09708
2001     27     0.10562
2001     28     0.11683
2001     29     0.12022
2001     30     0.12158
2001     31     0.11873
2001     32     0.10514
2001     33     0.09349
2001     34     0.07896
2001     35     0.06928
2001     36     0.05513
2001     37     0.04319
2001     38     0.03237
2001     39     0.02497
2001     40     0.01659
2001     41     0.01224
2001     42     0.00714
2001     43     0.00386
2001     44     0.00201
2001     45     0.00081
2001     46     0.00039
2001     47     0.00014
2001     48     0.00010
2001     49     0.00007
2001     50     0.00000
2001     51     0.00000
2001     52     0.00003
2001     53     0.00000
2001     54     0.00000
2001     55+    0.00000
2002     12-    0.00000
2002     13     0.00003
2002     14     0.00007
2002     15     0.00039
2002     16     0.00211
2002     17     0.00536
2002     18     0.01014
2002     19     0.01732
2002     20     0.02741
2002     21     0.03777
2002     22     0.04722
2002     23     0.05961
2002     24     0.07005
2002     25     0.08564
2002     26     0.09764
2002     27     0.11320
2002     28     0.12123
2002     29     0.12904
2002     30     0.13288
2002     31     0.12695
2002     32     0.11336
2002     33     0.09881
2002     34     0.08717
2002     35     0.07038
2002     36     0.05902
2002     37     0.04460
2002     38     0.03474
2002     39     0.02642
2002     40     0.01834
2002     41     0.01254
2002     42     0.00736
2002     43     0.00418
2002     44     0.00230
2002     45     0.00100
2002     46     0.00041
2002     47     0.00018
2002     48     0.00010
2002     49     0.00003
2002     50     0.00003
2002     51     0.00003
2002     52     0.00000
2002     53     0.00002
2002     54     0.00000
2002     55+    0.00000
2003     12-    0.00000
2003     13     0.00002
2003     14     0.00009
2003     15     0.00055
2003     16     0.00188
2003     17     0.00531
2003     18     0.00889
2003     19     0.01572
2003     20     0.02748
2003     21     0.03853
2003     22     0.04814
2003     23     0.05529
2003     24     0.06962
2003     25     0.08525
2003     26     0.09759
2003     27     0.11411
2003     28     0.12598
2003     29     0.13545
2003     30     0.13812
2003     31     0.13222
2003     32     0.12527
2003     33     0.10648
2003     34     0.09236
2003     35     0.07705
2003     36     0.06156
2003     37     0.05134
2003     38     0.03766
2003     39     0.02908
2003     40     0.01992
2003     41     0.01338
2003     42     0.00756
2003     43     0.00458
2003     44     0.00216
2003     45     0.00109
2003     46     0.00065
2003     47     0.00012
2003     48     0.00011
2003     49     0.00003
2003     50     0.00000
2003     51     0.00000
2003     52     0.00000
2003     53     0.00000
2003     54     0.00000
2003     55+    0.00000
2004     12-    0.00000
2004     13     0.00000
2004     14     0.00016
2004     15     0.00051
2004     16     0.00200
2004     17     0.00445
2004     18     0.00827
2004     19     0.01629
2004     20     0.02764
2004     21     0.03765
2004     22     0.04678
2004     23     0.05469
2004     24     0.07139
2004     25     0.08557
2004     26     0.09809
2004     27     0.11187
2004     28     0.12883
2004     29     0.13750
2004     30     0.13886
2004     31     0.13642
2004     32     0.12866
2004     33     0.11403
2004     34     0.09797
2004     35     0.07936
2004     36     0.06697
2004     37     0.05183
2004     38     0.04058
2004     39     0.03031
2004     40     0.02163
2004     41     0.01423
2004     42     0.00867
2004     43     0.00533
2004     44     0.00288
2004     45     0.00091
2004     46     0.00048
2004     47     0.00024
2004     48     0.00005
2004     49     0.00004
2004     50     0.00000
2004     51     0.00007
2004     52     0.00000
2004     53     0.00005
2004     54     0.00000
2004     55+    0.00000
2005     12-    0.00000
2005     13     0.00003
2005     14     0.00006
2005     15     0.00060
2005     16     0.00170
2005     17     0.00423
2005     18     0.00809
2005     19     0.01698
2005     20     0.02610
2005     21     0.03661
2005     22     0.04738
2005     23     0.05744
2005     24     0.06969
2005     25     0.08159
2005     26     0.09877
2005     27     0.10981
2005     28     0.12985
2005     29     0.13416
2005     30     0.14282
2005     31     0.13874
2005     32     0.13126
2005     33     0.11465
2005     34     0.10015
2005     35     0.08553
2005     36     0.07075
2005     37     0.05298
2005     38     0.04145
2005     39     0.03137
2005     40     0.02131
2005     41     0.01372
2005     42     0.00912
2005     43     0.00506
2005     44     0.00260
2005     45     0.00152
2005     46     0.00061
2005     47     0.00019
2005     48     0.00014
2005     49     0.00005
2005     50     0.00005
2005     51     0.00002
2005     52     0.00002
2005     53     0.00000
2005     54     0.00000
2005     55+    0.00000
2006     12-    0.00000
2006     13     0.00000
2006     14     0.00014
2006     15     0.00043
2006     16     0.00171
2006     17     0.00477
2006     18     0.00794
2006     19     0.01702
2006     20     0.02684
2006     21     0.03778
2006     22     0.04950
2006     23     0.05818
2006     24     0.07080
2006     25     0.08505
2006     26     0.09886
2006     27     0.11619
2006     28     0.13224
2006     29     0.14070
2006     30     0.14545
2006     31     0.14631
2006     32     0.13646
2006     33     0.12257
2006     34     0.10967
2006     35     0.09113
2006     36     0.07432
2006     37     0.05959
2006     38     0.04403
2006     39     0.03281
2006     40     0.02313
2006     41     0.01517
2006     42     0.00913
2006     43     0.00583
2006     44     0.00290
2006     45     0.00094
2006     46     0.00093
2006     47     0.00037
2006     48     0.00016
2006     49     0.00003
2006     50     0.00003
2006     51     0.00005
2006     52     0.00000
2006     53     0.00000
2006     54     0.00000
2006     55+    0.00000
2007     12-    0.00000
2007     13     0.00005
2007     14     0.00005
2007     15     0.00058
2007     16     0.00180
2007     17     0.00408
2007     18     0.00774
2007     19     0.01691
2007     20     0.02687
2007     21     0.03994
2007     22     0.04954
2007     23     0.06107
2007     24     0.07517
2007     25     0.08459
2007     26     0.10110
2007     27     0.11348
2007     28     0.12670
2007     29     0.14067
2007     30     0.14496
2007     31     0.14538
2007     32     0.13891
2007     33     0.12543
2007     34     0.10945
2007     35     0.09319
2007     36     0.07806
2007     37     0.06073
2007     38     0.04688
2007     39     0.03501
2007     40     0.02438
2007     41     0.01651
2007     42     0.01052
2007     43     0.00605
2007     44     0.00305
2007     45     0.00146
2007     46     0.00073
2007     47     0.00051
2007     48     0.00014
2007     49     0.00009
2007     50     0.00015
2007     51     0.00002
2007     52     0.00002
2007     53     0.00000
2007     54     0.00002
2007     55+    0.00000
2008     12-    0.00002
2008     13     0.00002
2008     14     0.00009
2008     15     0.00049
2008     16     0.00130
2008     17     0.00407
2008     18     0.00773
2008     19     0.01686
2008     20     0.02843
2008     21     0.04087
2008     22     0.05168
2008     23     0.06229
2008     24     0.07692
2008     25     0.08891
2008     26     0.09887
2008     27     0.11419
2008     28     0.13050
2008     29     0.14266
2008     30     0.14703
2008     31     0.14697
2008     32     0.13717
2008     33     0.12536
2008     34     0.11090
2008     35     0.09456
2008     36     0.07837
2008     37     0.06078
2008     38     0.04931
2008     39     0.03684
2008     40     0.02477
2008     41     0.01712
2008     42     0.01025
2008     43     0.00568
2008     44     0.00301
2008     45     0.00155
2008     46     0.00090
2008     47     0.00030
2008     48     0.00017
2008     49     0.00007
2008     50     0.00002
2008     51     0.00000
2008     52     0.00005
2008     53     0.00002
2008     54     0.00000
2008     55+    0.00000
2009     12-    0.00000
2009     13     0.00004
2009     14     0.00002
2009     15     0.00058
2009     16     0.00141
2009     17     0.00407
2009     18     0.00703
2009     19     0.01593
2009     20     0.02859
2009     21     0.03883
2009     22     0.05143
2009     23     0.06279
2009     24     0.07401
2009     25     0.08806
2009     26     0.10246
2009     27     0.11689
2009     28     0.12779
2009     29     0.14022
2009     30     0.14798
2009     31     0.14702
2009     32     0.13959
2009     33     0.12501
2009     34     0.11509
2009     35     0.10061
2009     36     0.08002
2009     37     0.06552
2009     38     0.05052
2009     39     0.03699
2009     40     0.02646
2009     41     0.01829
2009     42     0.01038
2009     43     0.00671
2009     44     0.00332
2009     45     0.00181
2009     46     0.00082
2009     47     0.00030
2009     48     0.00028
2009     49     0.00016
2009     50     0.00010
2009     51     0.00007
2009     52     0.00003
2009     53     0.00000
2009     54     0.00000
2009     55+    0.00000
2010     12-    0.00002
2010     13     0.00000
2010     14     0.00014
2010     15     0.00041
2010     16     0.00155
2010     17     0.00367
2010     18     0.00741
2010     19     0.01530
2010     20     0.02696
2010     21     0.03902
2010     22     0.04985
2010     23     0.06368
2010     24     0.07788
2010     25     0.09100
2010     26     0.10507
2010     27     0.11897
2010     28     0.13237
2010     29     0.14477
2010     30     0.14631
2010     31     0.15244
2010     32     0.14489
2010     33     0.12960
2010     34     0.11682
2010     35     0.10019
2010     36     0.08601
2010     37     0.06697
2010     38     0.05178
2010     39     0.04130
2010     40     0.02777
2010     41     0.01866
2010     42     0.01189
2010     43     0.00632
2010     44     0.00376
2010     45     0.00200
2010     46     0.00091
2010     47     0.00044
2010     48     0.00012
2010     49     0.00019
2010     50     0.00014
2010     51     0.00003
2010     52     0.00003
2010     53     0.00000
2010     54     0.00000
2010     55+    0.00000
2011     12-    0.00002
2011     13     0.00002
2011     14     0.00008
2011     15     0.00039
2011     16     0.00166
2011     17     0.00334
2011     18     0.00715
2011     19     0.01495
2011     20     0.02404
2011     21     0.03520
2011     22     0.04712
2011     23     0.05956
2011     24     0.07647
2011     25     0.08572
2011     26     0.09918
2011     27     0.11381
2011     28     0.12734
2011     29     0.13476
2011     30     0.13893
2011     31     0.14209
2011     32     0.13421
2011     33     0.12751
2011     34     0.11538
2011     35     0.09583
2011     36     0.08449
2011     37     0.06856
2011     38     0.05028
2011     39     0.03911
2011     40     0.02898
2011     41     0.01880
2011     42     0.01117
2011     43     0.00662
2011     44     0.00323
2011     45     0.00181
2011     46     0.00089
2011     47     0.00032
2011     48     0.00016
2011     49     0.00017
2011     50     0.00019
2011     51     0.00005
2011     52     0.00003
2011     53     0.00003
2011     54     0.00000
2011     55+    0.00000
2012     12-    0.00000
2012     13     0.00002
2012     14     0.00008
2012     15     0.00037
2012     16     0.00139
2012     17     0.00348
2012     18     0.00644
2012     19     0.01316
2012     20     0.02279
2012     21     0.03419
2012     22     0.04613
2012     23     0.06037
2012     24     0.07438
2012     25     0.08839
2012     26     0.10203
2012     27     0.11363
2012     28     0.12571
2012     29     0.13298
2012     30     0.14244
2012     31     0.14560
2012     32     0.13556
2012     33     0.12563
2012     34     0.11613
2012     35     0.09931
2012     36     0.08260
2012     37     0.06465
2012     38     0.05359
2012     39     0.03982
2012     40     0.02808
2012     41     0.01868
2012     42     0.01249
2012     43     0.00684
2012     44     0.00372
2012     45     0.00197
2012     46     0.00104
2012     47     0.00050
2012     48     0.00039
2012     49     0.00024
2012     50     0.00017
2012     51     0.00002
2012     52     0.00005
2012     53     0.00003
2012     54     0.00005
2012     55+    0.00005
2013     12-    0.00000
2013     13     0.00004
2013     14     0.00004
2013     15     0.00055
2013     16     0.00140
2013     17     0.00331
2013     18     0.00630
2013     19     0.01310
2013     20     0.02148
2013     21     0.03340
2013     22     0.04392
2013     23     0.05730
2013     24     0.07154
2013     25     0.08526
2013     26     0.10070
2013     27     0.11138
2013     28     0.12661
2013     29     0.13362
2013     30     0.14173
2013     31     0.14074
2013     32     0.14002
2013     33     0.12616
2013     34     0.11512
2013     35     0.09617
2013     36     0.08293
2013     37     0.06837
2013     38     0.05253
2013     39     0.04047
2013     40     0.02896
2013     41     0.01877
2013     42     0.01161
2013     43     0.00683
2013     44     0.00338
2013     45     0.00180
2013     46     0.00093
2013     47     0.00052
2013     48     0.00038
2013     49     0.00023
2013     50     0.00018
2013     51     0.00003
2013     52     0.00007
2013     53     0.00003
2013     54     0.00000
2013     55+    0.00007
2014     12-    0.00000
2014     13     0.00002
2014     14     0.00008
2014     15     0.00046
2014     16     0.00110
2014     17     0.00293
2014     18     0.00675
2014     19     0.01236
2014     20     0.01972
2014     21     0.02914
2014     22     0.04222
2014     23     0.05604
2014     24     0.07134
2014     25     0.08650
2014     26     0.10455
2014     27     0.11341
2014     28     0.12574
2014     29     0.13578
2014     30     0.14012
2014     31     0.13925
2014     32     0.13472
2014     33     0.12756
2014     34     0.11435
2014     35     0.09786
2014     36     0.08096
2014     37     0.06693
2014     38     0.05300
2014     39     0.04013
2014     40     0.03056
2014     41     0.01924
2014     42     0.01164
2014     43     0.00764
2014     44     0.00380
2014     45     0.00198
2014     46     0.00097
2014     47     0.00070
2014     48     0.00027
2014     49     0.00012
2014     50     0.00025
2014     51     0.00002
2014     52     0.00007
2014     53     0.00003
2014     54     0.00000
2014     55+    0.00000
2015     12-    0.00000
2015     13     0.00000
2015     14     0.00008
2015     15     0.00029
2015     16     0.00113
2015     17     0.00303
2015     18     0.00559
2015     19     0.01148
2015     20     0.02006
2015     21     0.02828
2015     22     0.04188
2015     23     0.05342
2015     24     0.06870
2015     25     0.08797
2015     26     0.10198
2015     27     0.11278
2015     28     0.12638
2015     29     0.13217
2015     30     0.13893
2015     31     0.13726
2015     32     0.13125
2015     33     0.11994
2015     34     0.11286
2015     35     0.09770
2015     36     0.08171
2015     37     0.06483
2015     38     0.05398
2015     39     0.03911
2015     40     0.02910
2015     41     0.01898
2015     42     0.01241
2015     43     0.00667
2015     44     0.00368
2015     45     0.00208
2015     46     0.00118
2015     47     0.00053
2015     48     0.00028
2015     49     0.00030
2015     50     0.00010
2015     51     0.00011
2015     52     0.00015
2015     53     0.00003
2015     54     0.00002
2015     55+    0.00002
2016     12-    0.00002
2016     13     0.00008
2016     14     0.00004
2016     15     0.00050
2016     16     0.00123
2016     17     0.00278
2016     18     0.00521
2016     19     0.01216
2016     20     0.01989
2016     21     0.02955
2016     22     0.03813
2016     23     0.05285
2016     24     0.06873
2016     25     0.08442
2016     26     0.10146
2016     27     0.11345
2016     28     0.12591
2016     29     0.13513
2016     30     0.13961
2016     31     0.13589
2016     32     0.13081
2016     33     0.11921
2016     34     0.11014
2016     35     0.09860
2016     36     0.08379
2016     37     0.06720
2016     38     0.05326
2016     39     0.04205
2016     40     0.03045
2016     41     0.02062
2016     42     0.01284
2016     43     0.00773
2016     44     0.00428
2016     45     0.00220
2016     46     0.00109
2016     47     0.00066
2016     48     0.00038
2016     49     0.00017
2016     50     0.00022
2016     51     0.00004
2016     52     0.00003
2016     53     0.00002
2016     54     0.00000
2016     55+    0.00000
2017     12-    0.00000
2017     13     0.00000
2017     14     0.00007
2017     15     0.00033
2017     16     0.00123
2017     17     0.00269
2017     18     0.00593
2017     19     0.01162
2017     20     0.01961
2017     21     0.03005
2017     22     0.03765
2017     23     0.04810
2017     24     0.06340
2017     25     0.07807
2017     26     0.09578
2017     27     0.10728
2017     28     0.11900
2017     29     0.12890
2017     30     0.13144
2017     31     0.13340
2017     32     0.12877
2017     33     0.12009
2017     34     0.10189
2017     35     0.09484
2017     36     0.08117
2017     37     0.06624
2017     38     0.05304
2017     39     0.04093
2017     40     0.03017
2017     41     0.02067
2017     42     0.01369
2017     43     0.00735
2017     44     0.00489
2017     45     0.00218
2017     46     0.00138
2017     47     0.00061
2017     48     0.00028
2017     49     0.00047
2017     50     0.00022
2017     51     0.00009
2017     52     0.00003
2017     53     0.00000
2017     54     0.00005
2017     55+    0.00007
2018     12-    0.00000
2018     13     0.00002
2018     14     0.00011
2018     15     0.00026
2018     16     0.00116
2018     17     0.00227
2018     18     0.00588
2018     19     0.01184
2018     20     0.01962
2018     21     0.02773
2018     22     0.03917
2018     23     0.04791
2018     24     0.06129
2018     25     0.07640
2018     26     0.09236
2018     27     0.10414
2018     28     0.11998
2018     29     0.12689
2018     30     0.13088
2018     31     0.13110
2018     32     0.12527
2018     33     0.11678
2018     34     0.10564
2018     35     0.09300
2018     36     0.07865
2018     37     0.06402
2018     38     0.05441
2018     39     0.04119
2018     40     0.02991
2018     41     0.01986
2018     42     0.01197
2018     43     0.00739
2018     44     0.00393
2018     45     0.00223
2018     46     0.00129
2018     47     0.00052
2018     48     0.00046
2018     49     0.00020
2018     50     0.00017
2018     51     0.00013
2018     52     0.00007
2018     53     0.00003
2018     54     0.00000
2018     55+    0.00002
2019     12-    0.00000
2019     13     0.00002
2019     14     0.00005
2019     15     0.00012
2019     16     0.00058
2019     17     0.00173
2019     18     0.00478
2019     19     0.01013
2019     20     0.01698
2019     21     0.02655
2019     22     0.03709
2019     23     0.04705
2019     24     0.05843
2019     25     0.07247
2019     26     0.08677
2019     27     0.10043
2019     28     0.11524
2019     29     0.12362
2019     30     0.12607
2019     31     0.12867
2019     32     0.12253
2019     33     0.11315
2019     34     0.10457
2019     35     0.09463
2019     36     0.07649
2019     37     0.06408
2019     38     0.05307
2019     39     0.04089
2019     40     0.03117
2019     41     0.02043
2019     42     0.01316
2019     43     0.00758
2019     44     0.00447
2019     45     0.00270
2019     46     0.00171
2019     47     0.00083
2019     48     0.00038
2019     49     0.00036
2019     50     0.00023
2019     51     0.00008
2019     52     0.00006
2019     53     0.00009
2019     54     0.00000
2019     55+    0.00005
