"age","asfr","country","cohort"
16,0.04574015,"SLV",2004
15,0.01892633,"SLV",2005
50,0,"SLV",1971
49,0,"SLV",1972
48,0.0003044669,"SLV",1973
47,0.0008029597,"SLV",1974
46,0.001652708,"SLV",1975
45,0.002974196,"SLV",1976
44,0.00485111,"SLV",1977
43,0.007330373,"SLV",1978
42,0.01044598,"SLV",1979
41,0.01421897,"SLV",1980
40,0.01865747,"SLV",1981
39,0.02375664,"SLV",1982
38,0.02949875,"SLV",1983
37,0.03583903,"SLV",1984
36,0.04270569,"SLV",1985
35,0.04999999,"SLV",1986
34,0.05759613,"SLV",1987
33,0.06534133,"SLV",1988
32,0.07304267,"SLV",1989
31,0.08046713,"SLV",1990
30,0.08734153,"SLV",1991
29,0.09335257,"SLV",1992
28,0.09814684,"SLV",1993
27,0.1015976,"SLV",1994
26,0.103805,"SLV",1995
25,0.1050956,"SLV",1996
24,0.1060229,"SLV",1997
23,0.1073672,"SLV",1998
22,0.109114,"SLV",1999
21,0.110454,"SLV",2000
20,0.1097835,"SLV",2001
19,0.104704,"SLV",2002
18,0.09202224,"SLV",2003
17,0.07136196,"SLV",2004
16,0.04516373,"SLV",2005
15,0.01868497,"SLV",2006
50,0,"SLV",1972
49,0,"SLV",1973
48,0.0002851452,"SLV",1974
47,0.0007621548,"SLV",1975
46,0.001586646,"SLV",1976
45,0.002878053,"SLV",1977
44,0.004719556,"SLV",1978
43,0.007158132,"SLV",1979
42,0.01022866,"SLV",1980
41,0.01395391,"SLV",1981
40,0.01834454,"SLV",1982
39,0.02339911,"SLV",1983
38,0.02910409,"SLV",1984
37,0.03541698,"SLV",1985
36,0.04226632,"SLV",1986
35,0.04955171,"SLV",1987
34,0.05714377,"SLV",1988
33,0.06488419,"SLV",1989
32,0.07257582,"SLV",1990
31,0.07998272,"SLV",1991
30,0.0868301,"SLV",1992
29,0.09280437,"SLV",1993
28,0.09755314,"SLV",1994
27,0.10095,"SLV",1995
26,0.1030944,"SLV",1996
25,0.1043119,"SLV",1997
24,0.105154,"SLV",1998
23,0.1063982,"SLV",1999
22,0.1080366,"SLV",2000
21,0.1092762,"SLV",2001
20,0.1085387,"SLV",2002
19,0.1034607,"SLV",2003
18,0.0908932,"SLV",2004
17,0.07046603,"SLV",2005
16,0.0445873,"SLV",2006
15,0.0184436,"SLV",2007
50,0,"SLV",1973
49,0,"SLV",1974
48,0.0002687531,"SLV",1975
47,0.0007274268,"SLV",1976
46,0.001530203,"SLV",1977
45,0.002795584,"SLV",1978
44,0.004606326,"SLV",1979
43,0.007009485,"SLV",1980
42,0.01004085,"SLV",1981
41,0.0137249,"SLV",1982
40,0.01807487,"SLV",1983
39,0.02309267,"SLV",1984
38,0.02876899,"SLV",1985
37,0.03506335,"SLV",1986
36,0.04190418,"SLV",1987
35,0.0491888,"SLV",1988
34,0.0567834,"SLV",1989
33,0.06452305,"SLV",1990
32,0.07220588,"SLV",1991
31,0.07959306,"SLV",1992
30,0.08640878,"SLV",1993
29,0.09234028,"SLV",1994
28,0.09703785,"SLV",1995
27,0.1003761,"SLV",1996
26,0.1024541,"SLV",1997
25,0.1035951,"SLV",1998
24,0.1043469,"SLV",1999
23,0.1054815,"SLV",2000
22,0.1069969,"SLV",2001
21,0.1081168,"SLV",2002
20,0.107291,"SLV",2003
19,0.102195,"SLV",2004
18,0.08973037,"SLV",2005
17,0.06953518,"SLV",2006
16,0.04398445,"SLV",2007
15,0.0181899,"SLV",2008
50,0,"SLV",1974
49,0,"SLV",1975
48,0.0002544291,"SLV",1976
47,0.0006969884,"SLV",1977
46,0.001480549,"SLV",1978
45,0.002722767,"SLV",1979
44,0.004506031,"SLV",1980
43,0.006877493,"SLV",1981
42,0.00987386,"SLV",1982
41,0.01352135,"SLV",1983
40,0.01783573,"SLV",1984
39,0.02282231,"SLV",1985
38,0.02847594,"SLV",1986
37,0.03475802,"SLV",1987
36,0.04159657,"SLV",1988
35,0.04888616,"SLV",1989
34,0.05648795,"SLV",1990
33,0.06422967,"SLV",1991
32,0.07190435,"SLV",1992
31,0.07927029,"SLV",1993
30,0.08605108,"SLV",1994
29,0.09193556,"SLV",1995
28,0.0965779,"SLV",1996
27,0.09985438,"SLV",1997
26,0.1018634,"SLV",1998
25,0.1029255,"SLV",1999
24,0.1035833,"SLV",2000
23,0.1046017,"SLV",2001
22,0.1059837,"SLV",2002
21,0.1069704,"SLV",2003
20,0.1060412,"SLV",2004
19,0.1009137,"SLV",2005
18,0.08854368,"SLV",2006
17,0.06857968,"SLV",2007
16,0.04336295,"SLV",2008
15,0.01792748,"SLV",2009
50,0,"SLV",1975
49,0,"SLV",1976
48,0.000240105,"SLV",1977
47,0.00066655,"SLV",1978
46,0.001430895,"SLV",1979
45,0.00264995,"SLV",1980
44,0.004405735,"SLV",1981
43,0.0067455,"SLV",1982
42,0.00970687,"SLV",1983
41,0.0133178,"SLV",1984
40,0.0175966,"SLV",1985
39,0.02255195,"SLV",1986
38,0.02818288,"SLV",1987
37,0.03445269,"SLV",1988
36,0.04128896,"SLV",1989
35,0.04858352,"SLV",1990
34,0.0561925,"SLV",1991
33,0.06393629,"SLV",1992
32,0.07160282,"SLV",1993
31,0.07894753,"SLV",1994
30,0.08569337,"SLV",1995
29,0.09153084,"SLV",1996
28,0.09611796,"SLV",1997
27,0.09933264,"SLV",1998
26,0.1012727,"SLV",1999
25,0.1022559,"SLV",2000
24,0.1028198,"SLV",2001
23,0.103722,"SLV",2002
22,0.1049705,"SLV",2003
21,0.1058239,"SLV",2004
20,0.1047913,"SLV",2005
19,0.09963232,"SLV",2006
18,0.08735699,"SLV",2007
17,0.06762419,"SLV",2008
16,0.04274145,"SLV",2009
15,0.01766505,"SLV",2010
50,0,"SLV",1976
49,0,"SLV",1977
48,0.0002257809,"SLV",1978
47,0.0006361116,"SLV",1979
46,0.001381241,"SLV",1980
45,0.002577133,"SLV",1981
44,0.004305439,"SLV",1982
43,0.006613507,"SLV",1983
42,0.00953988,"SLV",1984
41,0.01311424,"SLV",1985
40,0.01735747,"SLV",1986
39,0.02228159,"SLV",1987
38,0.02788983,"SLV",1988
37,0.03414737,"SLV",1989
36,0.04098134,"SLV",1990
35,0.04828087,"SLV",1991
34,0.05589704,"SLV",1992
33,0.06364291,"SLV",1993
32,0.07130129,"SLV",1994
31,0.07862476,"SLV",1995
30,0.08533566,"SLV",1996
29,0.09112613,"SLV",1997
28,0.09565802,"SLV",1998
27,0.09881089,"SLV",1999
26,0.100682,"SLV",2000
25,0.1015862,"SLV",2001
24,0.1020562,"SLV",2002
23,0.1028422,"SLV",2003
22,0.1039573,"SLV",2004
21,0.1046775,"SLV",2005
20,0.1035415,"SLV",2006
19,0.09835096,"SLV",2007
18,0.08617031,"SLV",2008
17,0.06666869,"SLV",2009
16,0.04211995,"SLV",2010
15,0.01740263,"SLV",2011
50,0,"SLV",1977
49,0,"SLV",1978
48,0.0002114569,"SLV",1979
47,0.0006056732,"SLV",1980
46,0.001331587,"SLV",1981
45,0.002504316,"SLV",1982
44,0.004205144,"SLV",1983
43,0.006481515,"SLV",1984
42,0.009372891,"SLV",1985
41,0.01291069,"SLV",1986
40,0.01711833,"SLV",1987
39,0.02201123,"SLV",1988
38,0.02759678,"SLV",1989
37,0.03384204,"SLV",1990
36,0.04067373,"SLV",1991
35,0.04797823,"SLV",1992
34,0.05560159,"SLV",1993
33,0.06334953,"SLV",1994
32,0.07099976,"SLV",1995
31,0.07830199,"SLV",1996
30,0.08497796,"SLV",1997
29,0.09072141,"SLV",1998
28,0.09519807,"SLV",1999
27,0.09828915,"SLV",2000
26,0.1000913,"SLV",2001
25,0.1009166,"SLV",2002
24,0.1012927,"SLV",2003
23,0.1019624,"SLV",2004
22,0.1029441,"SLV",2005
21,0.1035311,"SLV",2006
20,0.1022917,"SLV",2007
19,0.0970696,"SLV",2008
18,0.08498362,"SLV",2009
17,0.06571319,"SLV",2010
16,0.04149845,"SLV",2011
15,0.01714021,"SLV",2012
50,0,"SLV",1978
49,0,"SLV",1979
48,0.0001990536,"SLV",1980
47,0.0005791468,"SLV",1981
46,0.001287998,"SLV",1982
45,0.00244,"SLV",1983
44,0.004116216,"SLV",1984
43,0.006364364,"SLV",1985
42,0.009224944,"SLV",1986
41,0.01273118,"SLV",1987
40,0.01690909,"SLV",1988
39,0.02177741,"SLV",1989
38,0.02734766,"SLV",1990
37,0.03358856,"SLV",1991
36,0.04042605,"SLV",1992
35,0.04774332,"SLV",1993
34,0.05538073,"SLV",1994
33,0.0631359,"SLV",1995
32,0.07078102,"SLV",1996
31,0.07806284,"SLV",1997
30,0.08470271,"SLV",1998
29,0.09039658,"SLV",1999
28,0.09481495,"SLV",2000
27,0.09784115,"SLV",2001
26,0.09957136,"SLV",2002
25,0.1003146,"SLV",2003
24,0.1005926,"SLV",2004
23,0.1011401,"SLV",2005
22,0.1019799,"SLV",2006
21,0.1024229,"SLV",2007
20,0.1010681,"SLV",2008
19,0.09580265,"SLV",2009
18,0.08380196,"SLV",2010
17,0.06475693,"SLV",2011
16,0.04087417,"SLV",2012
15,0.0168759,"SLV",2013
50,0,"SLV",1979
49,0,"SLV",1980
48,0.0001893715,"SLV",1981
47,0.0005581624,"SLV",1982
46,0.001253001,"SLV",1983
45,0.002387729,"SLV",1984
44,0.004043394,"SLV",1985
43,0.006268239,"SLV",1986
42,0.009103975,"SLV",1987
41,0.01258576,"SLV",1988
40,0.0167422,"SLV",1989
39,0.02159537,"SLV",1990
38,0.02716078,"SLV",1991
37,0.03340853,"SLV",1992
36,0.0402633,"SLV",1993
35,0.04760436,"SLV",1994
34,0.05526553,"SLV",1995
33,0.06303525,"SLV",1996
32,0.07067957,"SLV",1997
31,0.07794214,"SLV",1998
30,0.08454428,"SLV",1999
29,0.09018493,"SLV",2000
28,0.09454064,"SLV",2001
27,0.09749761,"SLV",2002
26,0.09915167,"SLV",2003
25,0.09980828,"SLV",2004
24,0.09998255,"SLV",2005
23,0.1003992,"SLV",2006
22,0.1010851,"SLV",2007
21,0.1013689,"SLV",2008
20,0.0998816,"SLV",2009
19,0.09455612,"SLV",2010
18,0.08262741,"SLV",2011
17,0.0637996,"SLV",2012
16,0.04024595,"SLV",2013
15,0.01660889,"SLV",2014
50,0,"SLV",1980
49,0,"SLV",1981
48,0.0001796893,"SLV",1982
47,0.000537178,"SLV",1983
46,0.001218004,"SLV",1984
45,0.002335457,"SLV",1985
44,0.003970571,"SLV",1986
43,0.006172113,"SLV",1987
42,0.008983007,"SLV",1988
41,0.01244033,"SLV",1989
40,0.01657531,"SLV",1990
39,0.02141332,"SLV",1991
38,0.0269739,"SLV",1992
37,0.0332285,"SLV",1993
36,0.04010055,"SLV",1994
35,0.0474654,"SLV",1995
34,0.05515034,"SLV",1996
33,0.0629346,"SLV",1997
32,0.07057811,"SLV",1998
31,0.07782144,"SLV",1999
30,0.08438585,"SLV",2000
29,0.08997328,"SLV",2001
28,0.09426634,"SLV",2002
27,0.09715408,"SLV",2003
26,0.09873198,"SLV",2004
25,0.099302,"SLV",2005
24,0.09937249,"SLV",2006
23,0.09965829,"SLV",2007
22,0.1001902,"SLV",2008
21,0.1003149,"SLV",2009
20,0.09869514,"SLV",2010
19,0.09330958,"SLV",2011
18,0.08145286,"SLV",2012
17,0.06284226,"SLV",2013
16,0.03961774,"SLV",2014
15,0.01634189,"SLV",2015
50,0,"SLV",1981
49,0,"SLV",1982
48,0.0001700072,"SLV",1983
47,0.0005161936,"SLV",1984
46,0.001183007,"SLV",1985
45,0.002283186,"SLV",1986
44,0.003897748,"SLV",1987
43,0.006075988,"SLV",1988
42,0.008862038,"SLV",1989
41,0.0122949,"SLV",1990
40,0.01640842,"SLV",1991
39,0.02123128,"SLV",1992
38,0.02678701,"SLV",1993
37,0.03304847,"SLV",1994
36,0.0399378,"SLV",1995
35,0.04732644,"SLV",1996
34,0.05503514,"SLV",1997
33,0.06283395,"SLV",1998
32,0.07047666,"SLV",1999
31,0.07770074,"SLV",2000
30,0.08422742,"SLV",2001
29,0.08976163,"SLV",2002
28,0.09399204,"SLV",2003
27,0.09681054,"SLV",2004
26,0.09831229,"SLV",2005
25,0.09879571,"SLV",2006
24,0.09876243,"SLV",2007
23,0.09891738,"SLV",2008
22,0.09929531,"SLV",2009
21,0.0992609,"SLV",2010
20,0.09750868,"SLV",2011
19,0.09206305,"SLV",2012
18,0.08027831,"SLV",2013
17,0.06188493,"SLV",2014
16,0.03898952,"SLV",2015
15,0.01607489,"SLV",2016
50,0,"SLV",1982
49,0,"SLV",1983
48,0.0001603251,"SLV",1984
47,0.0004952092,"SLV",1985
46,0.00114801,"SLV",1986
45,0.002230914,"SLV",1987
44,0.003824925,"SLV",1988
43,0.005979863,"SLV",1989
42,0.008741069,"SLV",1990
41,0.01214947,"SLV",1991
40,0.01624153,"SLV",1992
39,0.02104923,"SLV",1993
38,0.02660013,"SLV",1994
37,0.03286844,"SLV",1995
36,0.03977505,"SLV",1996
35,0.04718748,"SLV",1997
34,0.05491994,"SLV",1998
33,0.0627333,"SLV",1999
32,0.0703752,"SLV",2000
31,0.07758004,"SLV",2001
30,0.08406899,"SLV",2002
29,0.08954998,"SLV",2003
28,0.09371773,"SLV",2004
27,0.096467,"SLV",2005
26,0.0978926,"SLV",2006
25,0.09828942,"SLV",2007
24,0.09815237,"SLV",2008
23,0.09817646,"SLV",2009
22,0.09840045,"SLV",2010
21,0.09820691,"SLV",2011
20,0.09632221,"SLV",2012
19,0.09081652,"SLV",2013
18,0.07910377,"SLV",2014
17,0.06092759,"SLV",2015
16,0.03836131,"SLV",2016
15,0.01580788,"SLV",2017
50,0,"SLV",1983
49,0,"SLV",1984
48,0.0001512342,"SLV",1985
47,0.0004755203,"SLV",1986
46,0.001115215,"SLV",1987
45,0.002182021,"SLV",1988
44,0.003756965,"SLV",1989
43,0.005890408,"SLV",1990
42,0.008628927,"SLV",1991
41,0.01201539,"SLV",1992
40,0.0160889,"SLV",1993
39,0.02088478,"SLV",1994
38,0.02643463,"SLV",1995
37,0.03271395,"SLV",1996
36,0.03964219,"SLV",1997
35,0.04708269,"SLV",1998
34,0.05484271,"SLV",1999
33,0.06267346,"SLV",2000
32,0.07031613,"SLV",2001
31,0.07750194,"SLV",2002
30,0.08395215,"SLV",2003
29,0.08937799,"SLV",2004
28,0.09348074,"SLV",2005
27,0.09615834,"SLV",2006
26,0.09750538,"SLV",2007
25,0.09781314,"SLV",2008
24,0.09756955,"SLV",2009
23,0.09745922,"SLV",2010
22,0.09752476,"SLV",2011
21,0.09716679,"SLV",2012
20,0.09514396,"SLV",2013
19,0.08957291,"SLV",2014
18,0.0779283,"SLV",2015
17,0.05996744,"SLV",2016
16,0.03773027,"SLV",2017
15,0.01553938,"SLV",2018
50,0,"SLV",1984
49,0,"SLV",1985
48,0.0001440016,"SLV",1986
47,0.0004599028,"SLV",1987
46,0.001089343,"SLV",1988
45,0.002143745,"SLV",1989
44,0.003704287,"SLV",1990
43,0.00582192,"SLV",1991
42,0.008544526,"SLV",1992
41,0.01191698,"SLV",1993
40,0.01598108,"SLV",1994
39,0.02077562,"SLV",1995
38,0.0263363,"SLV",1996
37,0.03263972,"SLV",1997
36,0.03960329,"SLV",1998
35,0.04708528,"SLV",1999
34,0.0548848,"SLV",2000
33,0.06274183,"SLV",2001
32,0.07039022,"SLV",2002
31,0.07755773,"SLV",2003
30,0.08396602,"SLV",2004
29,0.08933062,"SLV",2005
28,0.093361,"SLV",2006
27,0.09595926,"SLV",2007
26,0.09722017,"SLV",2008
25,0.09743116,"SLV",2009
24,0.09707231,"SLV",2010
23,0.0968164,"SLV",2011
22,0.09670934,"SLV",2012
21,0.09617027,"SLV",2013
20,0.09399148,"SLV",2014
19,0.08833848,"SLV",2015
18,0.07674994,"SLV",2016
17,0.05899842,"SLV",2017
16,0.03709039,"SLV",2018
15,0.01526617,"SLV",2019
50,0,"SLV",1985
49,0,"SLV",1986
48,0.000136769,"SLV",1987
47,0.0004442853,"SLV",1988
46,0.001063471,"SLV",1989
45,0.002105469,"SLV",1990
44,0.00365161,"SLV",1991
43,0.005753432,"SLV",1992
42,0.008460124,"SLV",1993
41,0.01181856,"SLV",1994
40,0.01587327,"SLV",1995
39,0.02066646,"SLV",1996
38,0.02623798,"SLV",1997
37,0.03256548,"SLV",1998
36,0.03956438,"SLV",1999
35,0.04708787,"SLV",2000
34,0.0549269,"SLV",2001
33,0.06281021,"SLV",2002
32,0.07046432,"SLV",2003
31,0.07761352,"SLV",2004
30,0.08397989,"SLV",2005
29,0.08928326,"SLV",2006
28,0.09324126,"SLV",2007
27,0.09576019,"SLV",2008
26,0.09693496,"SLV",2009
25,0.09704917,"SLV",2010
24,0.09657508,"SLV",2011
23,0.09617358,"SLV",2012
22,0.09589393,"SLV",2013
21,0.09517374,"SLV",2014
20,0.09283901,"SLV",2015
19,0.08710405,"SLV",2016
18,0.07557158,"SLV",2017
17,0.05802941,"SLV",2018
16,0.0364505,"SLV",2019
15,0.01499296,"SLV",2020
50,0,"SLV",1986
49,0,"SLV",1987
48,0.0001295364,"SLV",1988
47,0.0004286679,"SLV",1989
46,0.001037599,"SLV",1990
45,0.002067193,"SLV",1991
44,0.003598932,"SLV",1992
43,0.005684943,"SLV",1993
42,0.008375722,"SLV",1994
41,0.01172014,"SLV",1995
40,0.01576545,"SLV",1996
39,0.0205573,"SLV",1997
38,0.02613966,"SLV",1998
37,0.03249125,"SLV",1999
36,0.03952548,"SLV",2000
35,0.04709046,"SLV",2001
34,0.05496899,"SLV",2002
33,0.06287859,"SLV",2003
32,0.07053842,"SLV",2004
31,0.07766931,"SLV",2005
30,0.08399376,"SLV",2006
29,0.08923589,"SLV",2007
28,0.09312153,"SLV",2008
27,0.09556111,"SLV",2009
26,0.09664975,"SLV",2010
25,0.09666719,"SLV",2011
24,0.09607785,"SLV",2012
23,0.09553076,"SLV",2013
22,0.09507851,"SLV",2014
21,0.09417722,"SLV",2015
20,0.09168654,"SLV",2016
19,0.08586963,"SLV",2017
18,0.07439322,"SLV",2018
17,0.05706039,"SLV",2019
16,0.03581061,"SLV",2020
15,0.01471974,"SLV",2021
50,0,"SLV",1987
49,0,"SLV",1988
48,0.0001223038,"SLV",1989
47,0.0004130504,"SLV",1990
46,0.001011728,"SLV",1991
45,0.002028916,"SLV",1992
44,0.003546255,"SLV",1993
43,0.005616455,"SLV",1994
42,0.008291321,"SLV",1995
41,0.01162172,"SLV",1996
40,0.01565764,"SLV",1997
39,0.02044813,"SLV",1998
38,0.02604133,"SLV",1999
37,0.03241701,"SLV",2000
36,0.03948658,"SLV",2001
35,0.04709305,"SLV",2002
34,0.05501108,"SLV",2003
33,0.06294697,"SLV",2004
32,0.07061252,"SLV",2005
31,0.07772511,"SLV",2006
30,0.08400763,"SLV",2007
29,0.08918853,"SLV",2008
28,0.09300179,"SLV",2009
27,0.09536204,"SLV",2010
26,0.09636454,"SLV",2011
25,0.09628521,"SLV",2012
24,0.09558061,"SLV",2013
23,0.09488794,"SLV",2014
22,0.0942631,"SLV",2015
21,0.0931807,"SLV",2016
20,0.09053406,"SLV",2017
19,0.0846352,"SLV",2018
18,0.07321486,"SLV",2019
17,0.05609138,"SLV",2020
16,0.03517073,"SLV",2021
15,0.01444653,"SLV",2022
50,0,"SLV",1988
49,0,"SLV",1989
48,0.0001152167,"SLV",1990
47,0.0003977421,"SLV",1991
46,0.0009863663,"SLV",1992
45,0.001991408,"SLV",1993
44,0.003494678,"SLV",1994
43,0.005549497,"SLV",1995
42,0.008208987,"SLV",1996
41,0.01152603,"SLV",1997
40,0.01555333,"SLV",1998
39,0.02034339,"SLV",1999
38,0.02594845,"SLV",2000
37,0.03234935,"SLV",2001
36,0.0394554,"SLV",2002
35,0.04710448,"SLV",2003
34,0.05506299,"SLV",2004
33,0.06302587,"SLV",2005
32,0.07069751,"SLV",2006
31,0.07779177,"SLV",2007
30,0.08403199,"SLV",2008
29,0.089151,"SLV",2009
28,0.09289106,"SLV",2010
27,0.09517106,"SLV",2011
26,0.0960865,"SLV",2012
25,0.09590945,"SLV",2013
24,0.09508864,"SLV",2014
23,0.09424936,"SLV",2015
22,0.09345084,"SLV",2016
21,0.09218621,"SLV",2017
20,0.08938255,"SLV",2018
19,0.08340082,"SLV",2019
18,0.07203595,"SLV",2020
17,0.05512158,"SLV",2021
16,0.03453018,"SLV",2022
15,0.01417299,"SLV",2023
50,0,"SLV",1989
49,0,"SLV",1990
48,0.0001100933,"SLV",1991
47,0.0003866081,"SLV",1992
46,0.0009678971,"SLV",1993
45,0.001964268,"SLV",1994
44,0.003457968,"SLV",1995
43,0.005503191,"SLV",1996
42,0.008154567,"SLV",1997
41,0.01146714,"SLV",1998
40,0.0154964,"SLV",1999
39,0.02029827,"SLV",2000
38,0.0259291,"SLV",2001
37,0.03237033,"SLV",2002
36,0.03952852,"SLV",2003
35,0.04723532,"SLV",2004
34,0.0552475,"SLV",2005
33,0.06324691,"SLV",2006
32,0.07092946,"SLV",2007
31,0.07800516,"SLV",2008
30,0.08419804,"SLV",2009
29,0.08924624,"SLV",2010
28,0.09290194,"SLV",2011
27,0.09508944,"SLV",2012
26,0.09590518,"SLV",2013
25,0.09561773,"SLV",2014
24,0.09466776,"SLV",2015
23,0.09366809,"SLV",2016
22,0.0926812,"SLV",2017
21,0.09121923,"SLV",2018
20,0.08824403,"SLV",2019
19,0.08216708,"SLV",2020
18,0.07084957,"SLV",2021
17,0.0541413,"SLV",2022
16,0.03388075,"SLV",2023
15,0.01389506,"SLV",2024
50,0,"SLV",1990
49,0,"SLV",1991
48,0.00010497,"SLV",1992
47,0.000375474,"SLV",1993
46,0.000949428,"SLV",1994
45,0.001937128,"SLV",1995
44,0.003421258,"SLV",1996
43,0.005456886,"SLV",1997
42,0.008100148,"SLV",1998
41,0.01140824,"SLV",1999
40,0.01543946,"SLV",2000
39,0.02025315,"SLV",2001
38,0.02590974,"SLV",2002
37,0.03239131,"SLV",2003
36,0.03960164,"SLV",2004
35,0.04736616,"SLV",2005
34,0.055432,"SLV",2006
33,0.06346794,"SLV",2007
32,0.07116142,"SLV",2008
31,0.07821855,"SLV",2009
30,0.08436409,"SLV",2010
29,0.08934149,"SLV",2011
28,0.09291282,"SLV",2012
27,0.09500782,"SLV",2013
26,0.09572387,"SLV",2014
25,0.095326,"SLV",2015
24,0.09424688,"SLV",2016
23,0.09308681,"SLV",2017
22,0.09191155,"SLV",2018
21,0.09025225,"SLV",2019
20,0.08710551,"SLV",2020
19,0.08093334,"SLV",2021
18,0.06966319,"SLV",2022
17,0.05316102,"SLV",2023
16,0.03323132,"SLV",2024
15,0.01361714,"SLV",2025
50,0,"SLV",1991
49,0,"SLV",1992
48,9.984667e-05,"SLV",1993
47,0.0003643399,"SLV",1994
46,0.0009309589,"SLV",1995
45,0.001909988,"SLV",1996
44,0.003384548,"SLV",1997
43,0.005410581,"SLV",1998
42,0.008045729,"SLV",1999
41,0.01134935,"SLV",2000
40,0.01538252,"SLV",2001
39,0.02020803,"SLV",2002
38,0.02589038,"SLV",2003
37,0.03241229,"SLV",2004
36,0.03967476,"SLV",2005
35,0.047497,"SLV",2006
34,0.05561651,"SLV",2007
33,0.06368898,"SLV",2008
32,0.07139337,"SLV",2009
31,0.07843194,"SLV",2010
30,0.08453014,"SLV",2011
29,0.08943673,"SLV",2012
28,0.0929237,"SLV",2013
27,0.0949262,"SLV",2014
26,0.09554256,"SLV",2015
25,0.09503428,"SLV",2016
24,0.093826,"SLV",2017
23,0.09250554,"SLV",2018
22,0.09114191,"SLV",2019
21,0.08928527,"SLV",2020
20,0.08596699,"SLV",2021
19,0.07969959,"SLV",2022
18,0.06847681,"SLV",2023
17,0.05218073,"SLV",2024
16,0.03258189,"SLV",2025
15,0.01333921,"SLV",2026
50,0,"SLV",1992
49,0,"SLV",1993
48,9.472333e-05,"SLV",1994
47,0.0003532059,"SLV",1995
46,0.0009124897,"SLV",1996
45,0.001882848,"SLV",1997
44,0.003347838,"SLV",1998
43,0.005364275,"SLV",1999
42,0.007991309,"SLV",2000
41,0.01129046,"SLV",2001
40,0.01532559,"SLV",2002
39,0.02016292,"SLV",2003
38,0.02587102,"SLV",2004
37,0.03243327,"SLV",2005
36,0.03974788,"SLV",2006
35,0.04762784,"SLV",2007
34,0.05580101,"SLV",2008
33,0.06391001,"SLV",2009
32,0.07162533,"SLV",2010
31,0.07864533,"SLV",2011
30,0.08469619,"SLV",2012
29,0.08953197,"SLV",2013
28,0.09293458,"SLV",2014
27,0.09484458,"SLV",2015
26,0.09536125,"SLV",2016
25,0.09474255,"SLV",2017
24,0.09340511,"SLV",2018
23,0.09192427,"SLV",2019
22,0.09037226,"SLV",2020
21,0.08831829,"SLV",2021
20,0.08482847,"SLV",2022
19,0.07846585,"SLV",2023
18,0.06729043,"SLV",2024
17,0.05120045,"SLV",2025
16,0.03193245,"SLV",2026
15,0.01306128,"SLV",2027
50,0,"SLV",1993
49,0,"SLV",1994
48,8.96e-05,"SLV",1995
47,0.0003420718,"SLV",1996
46,0.0008940206,"SLV",1997
45,0.001855708,"SLV",1998
44,0.003311128,"SLV",1999
43,0.00531797,"SLV",2000
42,0.00793689,"SLV",2001
41,0.01123156,"SLV",2002
40,0.01526865,"SLV",2003
39,0.0201178,"SLV",2004
38,0.02585166,"SLV",2005
37,0.03245425,"SLV",2006
36,0.039821,"SLV",2007
35,0.04775868,"SLV",2008
34,0.05598551,"SLV",2009
33,0.06413104,"SLV",2010
32,0.07185728,"SLV",2011
31,0.07885872,"SLV",2012
30,0.08486224,"SLV",2013
29,0.08962722,"SLV",2014
28,0.09294545,"SLV",2015
27,0.09476295,"SLV",2016
26,0.09517994,"SLV",2017
25,0.09445083,"SLV",2018
24,0.09298423,"SLV",2019
23,0.09134299,"SLV",2020
22,0.08960262,"SLV",2021
21,0.08735131,"SLV",2022
20,0.08368995,"SLV",2023
19,0.07723211,"SLV",2024
18,0.06610405,"SLV",2025
17,0.05022017,"SLV",2026
16,0.03128302,"SLV",2027
15,0.01278335,"SLV",2028
50,0,"SLV",1994
49,0,"SLV",1995
48,8.577147e-05,"SLV",1996
47,0.0003337579,"SLV",1997
46,0.0008803615,"SLV",1998
45,0.001836111,"SLV",1999
44,0.003285719,"SLV",2000
43,0.005288059,"SLV",2001
42,0.007905534,"SLV",2002
41,0.01120414,"SLV",2003
40,0.01525342,"SLV",2004
39,0.02012646,"SLV",2005
38,0.02589994,"SLV",2006
37,0.03255809,"SLV",2007
36,0.03999278,"SLV",2008
35,0.04800346,"SLV",2009
34,0.05629717,"SLV",2010
33,0.06448855,"SLV",2011
32,0.07222997,"SLV",2012
31,0.0792116,"SLV",2013
30,0.08516131,"SLV",2014
29,0.08984472,"SLV",2015
28,0.09306522,"SLV",2016
27,0.09477558,"SLV",2017
26,0.095078,"SLV",2018
25,0.09422407,"SLV",2019
24,0.09261477,"SLV",2020
23,0.09080053,"SLV",2021
22,0.08886025,"SLV",2022
21,0.08640138,"SLV",2023
20,0.08255987,"SLV",2024
19,0.07600021,"SLV",2025
18,0.06491538,"SLV",2026
17,0.04923597,"SLV",2027
16,0.03063014,"SLV",2028
15,0.0125037,"SLV",2029
50,0,"SLV",1995
49,0,"SLV",1996
48,8.209233e-05,"SLV",1997
47,0.0003257693,"SLV",1998
46,0.0008672573,"SLV",1999
45,0.001817385,"SLV",2000
44,0.003261614,"SLV",2001
43,0.005260039,"SLV",2002
42,0.007876839,"SLV",2003
41,0.01118035,"SLV",2004
40,0.01524299,"SLV",2005
39,0.02014132,"SLV",2006
38,0.02595602,"SLV",2007
37,0.03267149,"SLV",2008
36,0.04017596,"SLV",2009
35,0.04826138,"SLV",2010
34,0.05662349,"SLV",2011
33,0.06486179,"SLV",2012
